service_id,date,exception_type
000595,20210605,1
000595,20210612,1
000596,20210318,1
000596,20210319,1
000596,20210322,1
000596,20210323,1
000596,20210324,1
000596,20210325,1
000596,20210326,1
000596,20210329,1
000596,20210330,1
000596,20210331,1
000596,20210401,1
000596,20210406,1
000596,20210407,1
000596,20210408,1
000596,20210409,1
000596,20210412,1
000596,20210413,1
000596,20210414,1
000596,20210415,1
000596,20210416,1
000596,20210419,1
000596,20210420,1
000596,20210421,1
000596,20210422,1
000596,20210423,1
000596,20210510,1
000596,20210511,1
000596,20210512,1
000596,20210514,1
000596,20210517,1
000596,20210518,1
000596,20210519,1
000596,20210520,1
000596,20210521,1
000596,20210525,1
000596,20210526,1
000596,20210527,1
000596,20210528,1
000596,20210531,1
000596,20210601,1
000596,20210602,1
000596,20210603,1
000596,20210604,1
000596,20210607,1
000596,20210608,1
000596,20210609,1
000596,20210610,1
000596,20210611,1
000596,20210614,1
000596,20210615,1
000596,20210616,1
000596,20210617,1
000597,20210324,1
000597,20210331,1
000597,20210407,1
000597,20210414,1
000597,20210421,1
000597,20210512,1
000597,20210519,1
000597,20210526,1
000597,20210602,1
000597,20210609,1
000597,20210616,1
000598,20210320,1
000598,20210324,1
000598,20210327,1
000598,20210331,1
000598,20210407,1
000598,20210410,1
000598,20210414,1
000598,20210417,1
000598,20210421,1
000598,20210424,1
000598,20210512,1
000598,20210515,1
000598,20210519,1
000598,20210522,1
000598,20210526,1
000598,20210529,1
000598,20210602,1
000598,20210605,1
000598,20210609,1
000598,20210612,1
000598,20210616,1
000599,20210320,1
000599,20210324,1
000599,20210327,1
000599,20210331,1
000599,20210403,1
000599,20210407,1
000599,20210410,1
000599,20210414,1
000599,20210417,1
000599,20210421,1
000599,20210424,1
000599,20210512,1
000599,20210515,1
000599,20210519,1
000599,20210522,1
000599,20210526,1
000599,20210529,1
000599,20210602,1
000599,20210605,1
000599,20210609,1
000599,20210612,1
000599,20210616,1
000600,20210318,1
000600,20210319,1
000600,20210322,1
000600,20210323,1
000600,20210325,1
000600,20210326,1
000600,20210329,1
000600,20210330,1
000600,20210401,1
000600,20210406,1
000600,20210408,1
000600,20210409,1
000600,20210412,1
000600,20210413,1
000600,20210415,1
000600,20210416,1
000600,20210419,1
000600,20210420,1
000600,20210422,1
000600,20210423,1
000600,20210510,1
000600,20210511,1
000600,20210517,1
000600,20210518,1
000600,20210520,1
000600,20210521,1
000600,20210525,1
000600,20210527,1
000600,20210528,1
000600,20210531,1
000600,20210601,1
000600,20210603,1
000600,20210604,1
000600,20210607,1
000600,20210608,1
000600,20210610,1
000600,20210611,1
000600,20210614,1
000600,20210615,1
000600,20210617,1
000601,20210426,1
000601,20210427,1
000601,20210428,1
000601,20210429,1
000601,20210430,1
000601,20210503,1
000601,20210504,1
000601,20210505,1
000601,20210506,1
000601,20210507,1
000601,20210514,1
000602,20210318,1
000602,20210319,1
000602,20210320,1
000602,20210322,1
000602,20210323,1
000602,20210324,1
000602,20210325,1
000602,20210326,1
000602,20210327,1
000602,20210329,1
000602,20210330,1
000602,20210331,1
000602,20210401,1
000602,20210403,1
000602,20210406,1
000602,20210407,1
000602,20210408,1
000602,20210409,1
000602,20210410,1
000602,20210412,1
000602,20210413,1
000602,20210414,1
000602,20210415,1
000602,20210416,1
000602,20210417,1
000602,20210419,1
000602,20210420,1
000602,20210421,1
000602,20210422,1
000602,20210423,1
000602,20210424,1
000602,20210510,1
000602,20210511,1
000602,20210512,1
000602,20210517,1
000602,20210518,1
000602,20210519,1
000602,20210520,1
000602,20210521,1
000602,20210522,1
000602,20210525,1
000602,20210526,1
000602,20210527,1
000602,20210528,1
000602,20210529,1
000602,20210531,1
000602,20210601,1
000602,20210602,1
000602,20210603,1
000602,20210604,1
000602,20210605,1
000602,20210607,1
000602,20210608,1
000602,20210609,1
000602,20210610,1
000602,20210611,1
000602,20210612,1
000602,20210614,1
000602,20210615,1
000602,20210616,1
000602,20210617,1
000603,20210319,1
000603,20210320,1
000603,20210326,1
000603,20210327,1
000603,20210403,1
000603,20210409,1
000603,20210410,1
000603,20210416,1
000603,20210417,1
000603,20210423,1
000603,20210424,1
000603,20210430,1
000603,20210507,1
000603,20210514,1
000603,20210515,1
000603,20210521,1
000603,20210522,1
000603,20210528,1
000603,20210529,1
000603,20210604,1
000603,20210605,1
000603,20210611,1
000603,20210612,1
000604,20210318,1
000604,20210319,1
000604,20210322,1
000604,20210323,1
000604,20210324,1
000604,20210325,1
000604,20210326,1
000604,20210329,1
000604,20210330,1
000604,20210331,1
000604,20210401,1
000604,20210406,1
000604,20210407,1
000604,20210408,1
000604,20210409,1
000604,20210412,1
000604,20210413,1
000604,20210414,1
000604,20210415,1
000604,20210416,1
000604,20210419,1
000604,20210420,1
000604,20210421,1
000604,20210422,1
000604,20210423,1
000604,20210426,1
000604,20210427,1
000604,20210428,1
000604,20210429,1
000604,20210430,1
000604,20210503,1
000604,20210504,1
000604,20210505,1
000604,20210506,1
000604,20210507,1
000605,20210321,1
000605,20210328,1
000605,20210402,1
000605,20210404,1
000605,20210405,1
000605,20210411,1
000605,20210418,1
000605,20210425,1
000605,20210502,1
000605,20210508,1
000605,20210509,1
000605,20210513,1
000605,20210516,1
000605,20210523,1
000605,20210524,1
000605,20210530,1
000605,20210606,1
000605,20210613,1
000606,20210321,1
000606,20210328,1
000606,20210402,1
000606,20210404,1
000606,20210405,1
000606,20210411,1
000606,20210418,1
000606,20210425,1
000606,20210502,1
000606,20210509,1
000606,20210513,1
000606,20210516,1
000606,20210523,1
000606,20210524,1
000606,20210530,1
000606,20210606,1
000606,20210613,1
000607,20210428,1
000607,20210505,1
000608,20210426,1
000608,20210427,1
000608,20210429,1
000608,20210430,1
000608,20210503,1
000608,20210504,1
000608,20210506,1
000608,20210507,1
000608,20210514,1
000609,20210318,1
000609,20210319,1
000609,20210322,1
000609,20210323,1
000609,20210325,1
000609,20210326,1
000609,20210329,1
000609,20210330,1
000609,20210401,1
000609,20210406,1
000609,20210408,1
000609,20210409,1
000609,20210412,1
000609,20210413,1
000609,20210415,1
000609,20210416,1
000609,20210419,1
000609,20210420,1
000609,20210422,1
000609,20210423,1
000609,20210426,1
000609,20210427,1
000609,20210428,1
000609,20210429,1
000609,20210430,1
000609,20210503,1
000609,20210504,1
000609,20210505,1
000609,20210506,1
000609,20210507,1
000609,20210510,1
000609,20210511,1
000609,20210514,1
000609,20210517,1
000609,20210518,1
000609,20210520,1
000609,20210521,1
000609,20210525,1
000609,20210527,1
000609,20210528,1
000609,20210531,1
000609,20210601,1
000609,20210603,1
000609,20210604,1
000609,20210607,1
000609,20210608,1
000609,20210610,1
000609,20210611,1
000609,20210614,1
000609,20210615,1
000609,20210617,1
000610,20210322,1
000610,20210323,1
000610,20210325,1
000610,20210326,1
000610,20210329,1
000610,20210330,1
000610,20210331,1
000610,20210401,1
000611,20210318,1
000611,20210319,1
000611,20210324,1
000611,20210406,1
000611,20210407,1
000611,20210408,1
000611,20210409,1
000611,20210412,1
000611,20210413,1
000611,20210414,1
000611,20210415,1
000611,20210416,1
000611,20210419,1
000611,20210420,1
000611,20210421,1
000611,20210422,1
000611,20210423,1
000611,20210426,1
000611,20210427,1
000611,20210428,1
000611,20210429,1
000611,20210430,1
000611,20210503,1
000611,20210504,1
000611,20210505,1
000611,20210506,1
000611,20210507,1
000611,20210510,1
000611,20210511,1
000611,20210512,1
000611,20210514,1
000611,20210517,1
000611,20210518,1
000611,20210519,1
000611,20210520,1
000611,20210521,1
000611,20210525,1
000611,20210526,1
000611,20210527,1
000611,20210528,1
000611,20210531,1
000611,20210601,1
000611,20210602,1
000611,20210603,1
000611,20210604,1
000611,20210607,1
000611,20210608,1
000611,20210609,1
000611,20210610,1
000611,20210611,1
000611,20210614,1
000611,20210615,1
000611,20210616,1
000611,20210617,1
000612,20210322,1
000612,20210323,1
000612,20210324,1
000612,20210325,1
000612,20210326,1
000612,20210329,1
000612,20210330,1
000612,20210331,1
000612,20210401,1
000613,20210318,1
000613,20210319,1
000613,20210406,1
000613,20210407,1
000613,20210408,1
000613,20210409,1
000613,20210412,1
000613,20210413,1
000613,20210414,1
000613,20210415,1
000613,20210416,1
000613,20210419,1
000613,20210420,1
000613,20210421,1
000613,20210422,1
000613,20210423,1
000613,20210426,1
000613,20210427,1
000613,20210428,1
000613,20210429,1
000613,20210430,1
000613,20210503,1
000613,20210504,1
000613,20210505,1
000613,20210506,1
000613,20210507,1
000613,20210510,1
000613,20210511,1
000613,20210512,1
000613,20210514,1
000613,20210517,1
000613,20210518,1
000613,20210519,1
000613,20210520,1
000613,20210521,1
000613,20210525,1
000613,20210526,1
000613,20210527,1
000613,20210528,1
000613,20210531,1
000613,20210601,1
000613,20210602,1
000613,20210603,1
000613,20210604,1
000613,20210607,1
000613,20210608,1
000613,20210609,1
000613,20210610,1
000613,20210611,1
000613,20210614,1
000613,20210615,1
000613,20210616,1
000613,20210617,1
000614,20210319,1
000614,20210326,1
000614,20210409,1
000614,20210416,1
000614,20210423,1
000614,20210430,1
000614,20210507,1
000614,20210514,1
000614,20210521,1
000614,20210528,1
000614,20210604,1
000614,20210611,1
000615,20210324,1
000615,20210331,1
000615,20210407,1
000615,20210414,1
000615,20210421,1
000615,20210428,1
000615,20210505,1
000615,20210512,1
000615,20210519,1
000615,20210526,1
000615,20210602,1
000615,20210609,1
000615,20210616,1
000616,20210322,1
000616,20210329,1
000616,20210412,1
000616,20210419,1
000616,20210426,1
000616,20210503,1
000616,20210510,1
000616,20210517,1
000617,20210318,1
000617,20210319,1
000617,20210323,1
000617,20210324,1
000617,20210325,1
000617,20210326,1
000617,20210330,1
000617,20210331,1
000617,20210401,1
000617,20210402,1
000617,20210406,1
000617,20210407,1
000617,20210408,1
000617,20210409,1
000617,20210413,1
000617,20210414,1
000617,20210415,1
000617,20210416,1
000617,20210420,1
000617,20210421,1
000617,20210422,1
000617,20210423,1
000617,20210427,1
000617,20210428,1
000617,20210429,1
000617,20210430,1
000617,20210504,1
000617,20210505,1
000617,20210506,1
000617,20210507,1
000617,20210511,1
000617,20210518,1
000617,20210519,1
000617,20210520,1
000617,20210521,1
000617,20210525,1
000617,20210526,1
000617,20210527,1
000617,20210528,1
000618,20210318,1
000618,20210319,1
000618,20210322,1
000618,20210323,1
000618,20210324,1
000618,20210325,1
000618,20210326,1
000618,20210329,1
000618,20210330,1
000618,20210331,1
000618,20210401,1
000618,20210402,1
000618,20210406,1
000618,20210407,1
000618,20210408,1
000618,20210409,1
000618,20210412,1
000618,20210413,1
000618,20210414,1
000618,20210415,1
000618,20210416,1
000618,20210419,1
000618,20210420,1
000618,20210421,1
000618,20210422,1
000618,20210423,1
000618,20210426,1
000618,20210427,1
000618,20210428,1
000618,20210429,1
000618,20210430,1
000618,20210503,1
000618,20210504,1
000618,20210505,1
000618,20210506,1
000618,20210507,1
000618,20210510,1
000618,20210511,1
000618,20210517,1
000618,20210518,1
000618,20210519,1
000618,20210520,1
000618,20210521,1
000618,20210525,1
000618,20210526,1
000618,20210527,1
000618,20210528,1
000619,20210416,1
000619,20210419,1
000619,20210420,1
000619,20210421,1
000619,20210422,1
000619,20210423,1
000619,20210426,1
000619,20210427,1
000619,20210428,1
000619,20210429,1
000619,20210430,1
000619,20210503,1
000619,20210504,1
000619,20210505,1
000619,20210506,1
000619,20210507,1
000619,20210510,1
000619,20210511,1
000619,20210517,1
000619,20210518,1
000619,20210519,1
000619,20210520,1
000619,20210521,1
000619,20210525,1
000619,20210526,1
000619,20210527,1
000619,20210528,1
000620,20210328,1
000620,20210416,1
000620,20210419,1
000620,20210420,1
000620,20210421,1
000620,20210422,1
000620,20210423,1
000620,20210426,1
000620,20210427,1
000620,20210428,1
000620,20210429,1
000620,20210430,1
000620,20210503,1
000620,20210504,1
000620,20210505,1
000620,20210506,1
000620,20210507,1
000620,20210510,1
000620,20210511,1
000620,20210517,1
000620,20210518,1
000620,20210519,1
000620,20210520,1
000620,20210521,1
000620,20210525,1
000620,20210526,1
000620,20210527,1
000620,20210528,1
000621,20210406,1
000621,20210407,1
000621,20210408,1
000621,20210409,1
000621,20210412,1
000621,20210413,1
000621,20210414,1
000621,20210415,1
000622,20210321,1
000622,20210404,1
000622,20210425,1
000622,20210502,1
000622,20210509,1
000623,20210322,1
000623,20210329,1
000623,20210406,1
000623,20210426,1
000623,20210503,1
000623,20210510,1
000623,20210517,1
000623,20210525,1
000623,20210531,1
000623,20210607,1
000623,20210614,1
000624,20210318,1
000624,20210319,1
000624,20210323,1
000624,20210324,1
000624,20210325,1
000624,20210326,1
000624,20210330,1
000624,20210331,1
000624,20210401,1
000624,20210402,1
000624,20210406,1
000624,20210407,1
000624,20210408,1
000624,20210409,1
000624,20210413,1
000624,20210414,1
000624,20210415,1
000624,20210416,1
000624,20210420,1
000624,20210421,1
000624,20210422,1
000624,20210423,1
000624,20210427,1
000624,20210428,1
000624,20210429,1
000624,20210430,1
000624,20210504,1
000624,20210505,1
000624,20210506,1
000624,20210507,1
000624,20210511,1
000624,20210512,1
000624,20210514,1
000624,20210518,1
000624,20210519,1
000624,20210520,1
000624,20210521,1
000624,20210525,1
000624,20210526,1
000624,20210527,1
000624,20210528,1
000624,20210601,1
000624,20210602,1
000624,20210603,1
000624,20210604,1
000624,20210608,1
000624,20210609,1
000624,20210610,1
000624,20210611,1
000624,20210615,1
000624,20210616,1
000624,20210617,1
000625,20210318,1
000625,20210319,1
000625,20210323,1
000625,20210324,1
000625,20210325,1
000625,20210326,1
000625,20210330,1
000625,20210331,1
000625,20210401,1
000625,20210402,1
000625,20210407,1
000625,20210408,1
000625,20210409,1
000625,20210413,1
000625,20210414,1
000625,20210415,1
000625,20210416,1
000625,20210420,1
000625,20210421,1
000625,20210422,1
000625,20210423,1
000625,20210427,1
000625,20210428,1
000625,20210429,1
000625,20210430,1
000625,20210504,1
000625,20210505,1
000625,20210506,1
000625,20210507,1
000625,20210511,1
000625,20210512,1
000625,20210514,1
000625,20210518,1
000625,20210519,1
000625,20210520,1
000625,20210521,1
000625,20210526,1
000625,20210527,1
000625,20210528,1
000625,20210601,1
000625,20210602,1
000625,20210603,1
000625,20210604,1
000625,20210608,1
000625,20210609,1
000625,20210610,1
000625,20210611,1
000625,20210615,1
000625,20210616,1
000625,20210617,1
000626,20210318,1
000626,20210320,1
000626,20210322,1
000626,20210323,1
000626,20210324,1
000626,20210325,1
000626,20210327,1
000626,20210329,1
000626,20210330,1
000626,20210331,1
000626,20210401,1
000626,20210403,1
000626,20210406,1
000626,20210407,1
000626,20210408,1
000626,20210410,1
000626,20210412,1
000626,20210413,1
000626,20210414,1
000626,20210415,1
000626,20210417,1
000626,20210419,1
000626,20210420,1
000626,20210421,1
000626,20210422,1
000626,20210424,1
000626,20210426,1
000626,20210427,1
000626,20210428,1
000626,20210429,1
000626,20210501,1
000626,20210503,1
000626,20210504,1
000626,20210505,1
000626,20210506,1
000626,20210508,1
000626,20210510,1
000626,20210511,1
000626,20210515,1
000626,20210517,1
000626,20210518,1
000626,20210519,1
000626,20210520,1
000626,20210522,1
000626,20210525,1
000626,20210526,1
000626,20210527,1
000626,20210529,1
000626,20210531,1
000626,20210601,1
000626,20210602,1
000626,20210603,1
000626,20210605,1
000626,20210607,1
000626,20210608,1
000626,20210609,1
000626,20210610,1
000626,20210612,1
000626,20210614,1
000626,20210615,1
000626,20210616,1
000626,20210617,1
000627,20210319,1
000627,20210321,1
000627,20210326,1
000627,20210328,1
000627,20210402,1
000627,20210404,1
000627,20210405,1
000627,20210409,1
000627,20210411,1
000627,20210416,1
000627,20210418,1
000627,20210423,1
000627,20210425,1
000627,20210430,1
000627,20210502,1
000627,20210507,1
000627,20210509,1
000627,20210512,1
000627,20210513,1
000627,20210514,1
000627,20210516,1
000627,20210521,1
000627,20210523,1
000627,20210524,1
000627,20210528,1
000627,20210530,1
000627,20210604,1
000627,20210606,1
000627,20210611,1
000627,20210613,1
000628,20210319,1
000628,20210326,1
000628,20210402,1
000628,20210409,1
000628,20210430,1
000628,20210507,1
000628,20210512,1
000628,20210514,1
000628,20210521,1
000628,20210528,1
000628,20210604,1
000628,20210611,1
000629,20210324,1
000629,20210331,1
000629,20210407,1
000629,20210428,1
000629,20210505,1
000629,20210519,1
000629,20210526,1
000629,20210602,1
000629,20210609,1
000629,20210616,1
000630,20210318,1
000630,20210322,1
000630,20210323,1
000630,20210325,1
000630,20210329,1
000630,20210330,1
000630,20210401,1
000630,20210406,1
000630,20210408,1
000630,20210426,1
000630,20210427,1
000630,20210429,1
000630,20210503,1
000630,20210504,1
000630,20210506,1
000630,20210510,1
000630,20210511,1
000630,20210517,1
000630,20210518,1
000630,20210520,1
000630,20210525,1
000630,20210527,1
000630,20210531,1
000630,20210601,1
000630,20210603,1
000630,20210607,1
000630,20210608,1
000630,20210610,1
000630,20210614,1
000630,20210615,1
000630,20210617,1
000631,20210321,1
000631,20210404,1
000632,20210318,1
000632,20210320,1
000632,20210321,1
000632,20210322,1
000632,20210323,1
000632,20210324,1
000632,20210325,1
000632,20210327,1
000632,20210328,1
000632,20210329,1
000632,20210330,1
000632,20210331,1
000632,20210401,1
000632,20210403,1
000632,20210405,1
000632,20210406,1
000632,20210407,1
000632,20210408,1
000632,20210410,1
000632,20210411,1
000632,20210412,1
000632,20210413,1
000632,20210414,1
000632,20210415,1
000632,20210417,1
000632,20210418,1
000632,20210419,1
000632,20210420,1
000632,20210421,1
000632,20210422,1
000632,20210424,1
000632,20210425,1
000632,20210426,1
000632,20210427,1
000632,20210428,1
000632,20210429,1
000632,20210501,1
000632,20210502,1
000632,20210503,1
000632,20210504,1
000632,20210505,1
000632,20210506,1
000632,20210508,1
000632,20210509,1
000632,20210510,1
000632,20210511,1
000632,20210513,1
000632,20210515,1
000632,20210516,1
000632,20210517,1
000632,20210518,1
000632,20210519,1
000632,20210520,1
000632,20210522,1
000632,20210524,1
000632,20210525,1
000632,20210526,1
000632,20210527,1
000632,20210529,1
000632,20210530,1
000632,20210531,1
000632,20210601,1
000632,20210602,1
000632,20210603,1
000632,20210605,1
000632,20210606,1
000632,20210607,1
000632,20210608,1
000632,20210609,1
000632,20210610,1
000632,20210612,1
000632,20210613,1
000632,20210614,1
000632,20210615,1
000632,20210616,1
000632,20210617,1
000633,20210321,1
000633,20210328,1
000633,20210416,1
000633,20210419,1
000633,20210420,1
000633,20210421,1
000633,20210422,1
000633,20210423,1
000633,20210426,1
000633,20210427,1
000633,20210428,1
000633,20210429,1
000633,20210430,1
000633,20210503,1
000633,20210504,1
000633,20210505,1
000633,20210506,1
000633,20210507,1
000633,20210510,1
000633,20210511,1
000633,20210517,1
000633,20210518,1
000633,20210519,1
000633,20210520,1
000633,20210521,1
000633,20210525,1
000633,20210526,1
000633,20210527,1
000633,20210528,1
000634,20210319,1
000634,20210326,1
000634,20210402,1
000634,20210409,1
000634,20210416,1
000634,20210423,1
000634,20210430,1
000635,20210507,1
000635,20210512,1
000635,20210514,1
000635,20210521,1
000635,20210528,1
000635,20210604,1
000635,20210611,1
000636,20210321,1
000636,20210328,1
000636,20210404,1
000636,20210405,1
000636,20210411,1
000636,20210416,1
000636,20210418,1
000636,20210423,1
000636,20210425,1
000636,20210502,1
000636,20210509,1
000636,20210513,1
000636,20210516,1
000636,20210523,1
000636,20210524,1
000636,20210530,1
000636,20210606,1
000636,20210613,1
000637,20210318,1
000637,20210319,1
000637,20210322,1
000637,20210323,1
000637,20210324,1
000637,20210325,1
000637,20210326,1
000637,20210329,1
000637,20210330,1
000637,20210331,1
000637,20210401,1
000637,20210402,1
000637,20210405,1
000637,20210406,1
000637,20210407,1
000637,20210408,1
000637,20210409,1
000637,20210412,1
000637,20210413,1
000637,20210414,1
000637,20210415,1
000637,20210416,1
000637,20210419,1
000637,20210420,1
000637,20210421,1
000637,20210422,1
000637,20210423,1
000637,20210426,1
000637,20210427,1
000637,20210428,1
000637,20210429,1
000637,20210430,1
000637,20210503,1
000637,20210504,1
000637,20210505,1
000637,20210506,1
000637,20210507,1
000637,20210510,1
000637,20210511,1
000637,20210517,1
000637,20210518,1
000637,20210519,1
000637,20210520,1
000637,20210521,1
000637,20210525,1
000637,20210526,1
000637,20210527,1
000637,20210528,1
000638,20210318,1
000638,20210322,1
000638,20210323,1
000638,20210324,1
000638,20210325,1
000638,20210329,1
000638,20210330,1
000638,20210331,1
000638,20210401,1
000638,20210406,1
000638,20210407,1
000638,20210408,1
000638,20210426,1
000638,20210427,1
000638,20210428,1
000638,20210429,1
000638,20210503,1
000638,20210504,1
000638,20210505,1
000638,20210506,1
000638,20210510,1
000638,20210511,1
000638,20210517,1
000638,20210518,1
000638,20210519,1
000638,20210520,1
000638,20210525,1
000638,20210526,1
000638,20210527,1
000638,20210531,1
000638,20210601,1
000638,20210602,1
000638,20210603,1
000638,20210607,1
000638,20210608,1
000638,20210609,1
000638,20210610,1
000638,20210614,1
000638,20210615,1
000638,20210616,1
000638,20210617,1
000639,20210321,1
000639,20210328,1
000639,20210404,1
000639,20210405,1
000639,20210425,1
000639,20210502,1
000639,20210509,1
000639,20210513,1
000639,20210516,1
000639,20210523,1
000639,20210524,1
000639,20210530,1
000639,20210606,1
000639,20210613,1
000640,20210321,1
000640,20210328,1
000640,20210405,1
000641,20210318,1
000641,20210319,1
000641,20210320,1
000641,20210322,1
000641,20210323,1
000641,20210324,1
000641,20210325,1
000641,20210326,1
000641,20210327,1
000641,20210403,1
000641,20210410,1
000641,20210417,1
000641,20210419,1
000641,20210420,1
000641,20210421,1
000641,20210422,1
000641,20210423,1
000641,20210424,1
000641,20210426,1
000641,20210427,1
000641,20210428,1
000641,20210429,1
000641,20210430,1
000641,20210501,1
000641,20210503,1
000641,20210504,1
000641,20210505,1
000641,20210506,1
000641,20210507,1
000641,20210508,1
000641,20210510,1
000641,20210511,1
000641,20210512,1
000641,20210514,1
000641,20210515,1
000641,20210517,1
000641,20210518,1
000641,20210519,1
000641,20210520,1
000641,20210521,1
000641,20210522,1
000641,20210525,1
000641,20210526,1
000641,20210527,1
000641,20210528,1
000641,20210529,1
000641,20210531,1
000641,20210601,1
000641,20210602,1
000641,20210603,1
000641,20210604,1
000641,20210605,1
000641,20210607,1
000641,20210608,1
000641,20210609,1
000641,20210610,1
000641,20210611,1
000641,20210612,1
000641,20210614,1
000641,20210615,1
000641,20210616,1
000641,20210617,1
000642,20210329,1
000642,20210330,1
000642,20210331,1
000642,20210401,1
000642,20210402,1
000642,20210406,1
000642,20210407,1
000642,20210408,1
000642,20210409,1
000642,20210412,1
000642,20210413,1
000642,20210414,1
000642,20210415,1
000642,20210416,1
000643,20210318,1
000643,20210319,1
000643,20210322,1
000643,20210323,1
000643,20210324,1
000643,20210325,1
000643,20210326,1
000643,20210329,1
000643,20210330,1
000643,20210331,1
000643,20210401,1
000643,20210402,1
000643,20210406,1
000643,20210407,1
000643,20210408,1
000643,20210409,1
000643,20210412,1
000643,20210413,1
000643,20210414,1
000643,20210415,1
000643,20210416,1
000643,20210419,1
000643,20210420,1
000643,20210421,1
000643,20210422,1
000643,20210423,1
000643,20210426,1
000643,20210427,1
000643,20210428,1
000643,20210429,1
000643,20210430,1
000644,20210503,1
000644,20210504,1
000644,20210505,1
000644,20210506,1
000644,20210507,1
000644,20210510,1
000644,20210511,1
000644,20210512,1
000644,20210514,1
000644,20210517,1
000644,20210518,1
000644,20210519,1
000644,20210520,1
000644,20210521,1
000644,20210525,1
000644,20210526,1
000644,20210527,1
000644,20210528,1
000644,20210531,1
000644,20210601,1
000644,20210602,1
000644,20210603,1
000644,20210604,1
000644,20210607,1
000644,20210608,1
000644,20210609,1
000644,20210610,1
000644,20210611,1
000644,20210614,1
000644,20210615,1
000644,20210616,1
000644,20210617,1
000645,20210319,1
000645,20210320,1
000645,20210326,1
000645,20210327,1
000645,20210402,1
000645,20210403,1
000645,20210409,1
000645,20210410,1
000645,20210416,1
000645,20210417,1
000645,20210423,1
000645,20210424,1
000645,20210430,1
000645,20210501,1
000645,20210507,1
000645,20210508,1
000645,20210512,1
000645,20210514,1
000645,20210515,1
000645,20210521,1
000645,20210522,1
000645,20210528,1
000645,20210529,1
000645,20210604,1
000645,20210605,1
000645,20210611,1
000645,20210612,1
000646,20210321,1
000646,20210328,1
000646,20210405,1
000646,20210416,1
000646,20210419,1
000646,20210420,1
000646,20210421,1
000646,20210422,1
000646,20210423,1
000646,20210426,1
000646,20210427,1
000646,20210428,1
000646,20210429,1
000646,20210430,1
000646,20210503,1
000646,20210504,1
000646,20210505,1
000646,20210506,1
000646,20210507,1
000646,20210510,1
000646,20210511,1
000646,20210517,1
000646,20210518,1
000646,20210519,1
000646,20210520,1
000646,20210521,1
000646,20210525,1
000646,20210526,1
000646,20210527,1
000646,20210528,1
000647,20210318,1
000647,20210322,1
000647,20210323,1
000647,20210324,1
000647,20210325,1
000647,20210329,1
000647,20210330,1
000647,20210331,1
000647,20210401,1
000647,20210406,1
000647,20210407,1
000647,20210408,1
000647,20210412,1
000647,20210413,1
000647,20210414,1
000647,20210415,1
000647,20210419,1
000647,20210420,1
000647,20210421,1
000647,20210422,1
000647,20210426,1
000647,20210427,1
000647,20210428,1
000647,20210429,1
000647,20210503,1
000647,20210504,1
000647,20210505,1
000647,20210506,1
000647,20210510,1
000647,20210511,1
000647,20210517,1
000647,20210518,1
000647,20210519,1
000647,20210520,1
000647,20210525,1
000647,20210526,1
000647,20210527,1
000648,20210319,1
000648,20210326,1
000648,20210402,1
000648,20210409,1
000648,20210416,1
000648,20210423,1
000648,20210430,1
000648,20210507,1
000648,20210521,1
000648,20210528,1
000649,20210318,1
000649,20210319,1
000649,20210322,1
000649,20210323,1
000649,20210324,1
000649,20210325,1
000649,20210326,1
000649,20210329,1
000649,20210330,1
000649,20210331,1
000649,20210401,1
000649,20210402,1
000649,20210405,1
000649,20210406,1
000649,20210407,1
000649,20210408,1
000649,20210409,1
000649,20210413,1
000649,20210414,1
000649,20210415,1
000649,20210416,1
000649,20210419,1
000649,20210420,1
000649,20210421,1
000649,20210422,1
000649,20210423,1
000649,20210426,1
000649,20210427,1
000649,20210428,1
000649,20210429,1
000649,20210503,1
000649,20210504,1
000649,20210505,1
000649,20210506,1
000649,20210510,1
000649,20210511,1
000649,20210512,1
000649,20210513,1
000649,20210514,1
000649,20210517,1
000649,20210518,1
000649,20210519,1
000649,20210521,1
000649,20210524,1
000649,20210525,1
000649,20210526,1
000649,20210527,1
000649,20210528,1
000649,20210601,1
000649,20210602,1
000649,20210603,1
000649,20210604,1
000649,20210607,1
000649,20210608,1
000649,20210609,1
000649,20210610,1
000649,20210611,1
000649,20210614,1
000649,20210615,1
000649,20210616,1
000649,20210617,1
000650,20210416,1
000650,20210423,1
000650,20210430,1
000650,20210507,1
000650,20210521,1
000650,20210528,1
000651,20210318,1
000651,20210319,1
000651,20210322,1
000651,20210323,1
000651,20210324,1
000651,20210325,1
000651,20210326,1
000651,20210329,1
000651,20210330,1
000651,20210331,1
000651,20210401,1
000651,20210402,1
000651,20210406,1
000651,20210407,1
000651,20210408,1
000651,20210409,1
000651,20210412,1
000651,20210413,1
000651,20210414,1
000651,20210415,1
000651,20210416,1
000651,20210419,1
000651,20210420,1
000651,20210421,1
000651,20210422,1
000651,20210423,1
000651,20210426,1
000651,20210427,1
000651,20210428,1
000651,20210429,1
000651,20210503,1
000651,20210504,1
000651,20210505,1
000651,20210506,1
000651,20210510,1
000651,20210511,1
000651,20210512,1
000651,20210514,1
000651,20210517,1
000651,20210518,1
000651,20210519,1
000651,20210520,1
000651,20210521,1
000651,20210525,1
000651,20210526,1
000651,20210527,1
000651,20210528,1
000651,20210531,1
000651,20210601,1
000651,20210602,1
000651,20210603,1
000651,20210604,1
000651,20210607,1
000651,20210608,1
000651,20210609,1
